,text,target
5070,পুলিশ জোর পকেটে ইয়াবা ঢুকিয়ে দিবে সাথে সাথে দিবেন “ বাড়ি গোপালগঞ্জ ভুল পোস্টে গোল দিসেন বস ”,0
5071,পুলিশ ‘ ইয়াল্লাহ ’ ইয়াবা মিয়াবা ফেলায়ে কেমনে ভাগবে দেখবেন,0
5072,শক্তের ভক্ত নরমের যম নিয়ম খাটে,0
5073,বাংলাদেশে ’,0
5074,নিয়মটা পাল্টে ‘ শক্তের যম নরমের ভক্ত ’,0
5075,সম্ভবত ক্রসফায়ারের আগ মুহূর্তে বুঝে গিয়েছিলেন বাসা আসা ফোনটি কাটেনি,0
5076,তিনিই ফোন মোবাইলটা অন পকেটে রেখেছিলেন,0
5077,শোনা,0
5078,পিস্তল লোডের শব্দ ট্রিগার চাপার শব্দ,0
5079,গোঙ্গানির শব্দ,0
5080,‘ আব্বা কথা বলো আব্বা কথা বলো ’ চিৎকার,0
5081,ক্লিপের শেষের বাহিনীর একজন বলছে লাশের পাশে টা এলএমজি রাখ ছড়িয়ে ছিটিয়ে রাখ,0
5082,ওদিকে ফোনে মেয়ে চিৎকার “ আব্বা আছো কান্না করতেস আব্বা আছো ”,0
5083,সারা রাত ঘুমাতে পারিনি কাল চিটাগাং ক্লিপটা শুনছি চিটাগাংবুলে সবাই হৈচৈ সেহেরী নাইট পালন করছি কয়েকজন,0
5084,মেয়ে বাসায় শান্তিতে ঘুমাচ্ছে,0
5085,বাসায় এক ফোটা ঘুমাতে পারিনি,0
5086,হত্যার বিচার চাই ইচ্ছে আসলে অপরাধীও হয়ে তাহলেও এভাবে হত্যা,0
5087,জেলে বিচারের জল্লাদ হত্যার কাজটা সম্পাদন সেও একজন খুনি দেখেই দেয়া একটা এক্সিকিউশান সাজা কিছুটা কমে জেল বের,0
5088,শুনিনি পরিচয় করিয়ে দিচ্ছে ‘ মিট মাই মামা জল্লাদ ’,0
5089,বড় খুনিরই এক্সিকিউশান পরিচালনা করুক জেল বের পারবে,0
5090,খুনি সমাজের বাইরে আলাদা থাকতেই,0
5091,সকল ক্রসফায়ারের খুনিরা আশেপাশে ঘুরছে সরকারী ড্রেস সরকারী পিস্তল কোমরে,0
5092,কিনা জবাবদিহিতা,0
5093,নিজেকে সেইফ করছি,0
5094,পজিটিভ লিখতে লিখতে ক্লান্ত আসলেই সেইফ ফিল করছি,0
5095,“ হত্যাকাণ্ডগুলোর সুষ্ঠ বিচার চাই ”,0
5096,খেলায় আর্জেন্টিনার পতাকা ছাদে উড়ানো সেটার একটা ফাউল ইস্যু কোর্টে উকিলরা অতি উৎসাহী হয়ে মামলা পারলে হত্যাকাণ্ড মামলা,0
5097,বাহিনীর ডিজিকে কোর্ট তলব নিচ্ছে,0
5098,এতটা ব্যাকবোনলেস হয়ে গেছি,0
5099,ড্রাগ নির্মূলের নামে হাস্যকর দ্বিধা দ্বিধা থাকতো যদিনা শুনতাম কাল ইয়াবার গডফাদার বডি ওমরাহ্‌ পালনের উদ্দেশ্যে সৌদি পারেনি,0
5100,সাফা মারওয়া পাহাড়ের মাঝে দৌড় দ্বিগুণ বেগে দৌড়ে এয়ারপোর্ট দিয়ে পালিয়েছে,0
5101,থামানোর,0
5102,‘ ড্রাগ ডিলার ’ কমাও কমাও ‘ ব্লাড ডিলার ’ তৈরি করছি,0
5103,আশেপাশেই ঘুরছে সরকারী ড্রেস সরকারী পিস্তল কোমরে,0
5104,কিনা জবাবদিহিতা,0
5105,কোনভাবেই নিজেকে সেইফ করছি,0
5106,আসছে বিশ্বকাপে দেশের পতাকা উড়ানো মর্মে এক উকিল সাহেব রিট,0
5107,রায়ও পেয়েছেন,0
5108,গ্রামে এক মামলা চাচা উনার কাজই মামলা,0
5109,সকালে ঘুম উঠে হয়ত ভালো লাগছে ‘ যাই একটা মামলা আসি ’ সাফারি রওনা কোর্টে,0
5110,এরকম চাচা দেখি ঢাকা শহরেও,0
5111,দেশে ফুটবল ক্রেজকে ভাই রায়মায় দিয়ে থামিয়ে,0
5112,একটু হিসাব দেখেন আর্জেন্টিনার জনসংখ্যা ১৬ কোটির দেশে অর্ধেকই আর্জেন্টিনার সাপোর্টার,0
5113,আসছে মৌসুমে সুন্দরবনের অংশ বান্দরবানের বিদ্রোহীঅধ্যুষিত এলাকা বাংলাদেশের প্রান্তে আপনাকে ফেলা আশেপাশে তাকালে খালি চোখে ব্রাজিল আর্জেন্টিনা জার্মানির একটা দেশের পতাকা চোখে পড়বেই পড়বে,0
5114,নাম বাংলাদেশ,0
5115,দেশে এরকম মামলা পারলেন জাজ সাহেব রায়ও পারল,0
5116,বাংলাদেশ বিশ্বকাপে খেলতে পারলে আশেপাশে একটাও ব্রাজিল আর্জেন্টিনার পতাকা থাকতো লাল সবুজে ছেয়ে যেতোনা দেশ,0
5117,ছোটবেলায় ইন্দিরা রোডে সাথে মোহাম্মদ আলী নামে একজন ফুটবল খেলত পিচ্চি ছেলে হয়ত ক্লাস ৯১০ পড়ত খেলা দেখলে আশেপাশের মানুষের মুখ হা হয়ে যেত,0
5118,এতো সুন্দরভাবে সারা মাঠে বল কাটাতো দেখার মত,0
5119,আশেপাশের মাঠ হায়ার যেত,0
5120,ছেলে সঠিক পৃষ্ঠপোষকতা পেতো শিওর আজকে ইংল্যান্ডের ক্লাবে খেলতো,0
5121,জানেন ইনস্যুরেন্স কোম্পানিতে জব,0
5122,ফাইল বগলে মানুষরে কাটাতে কাটাতে ফার্মগেট বাসে উঠে মতিঝিলে নেমে কাটায়ে কাটায়ে অফিসে দৌড়ায়,0
5123,হারিয়ে আপনাদের আমলা চাচাদের হামলা মামলার কারণে,0
5124,ছোটবেলায় বিজয় স্মরনীর নভোথিয়েটার সামরিক জাদুঘর মাঠটার নাম একসময় “ লাল দীঘির মাঠ ” বিশাল মাঠে ফুটবল খেলে বড় হয়েছি,0
5125,কোথা জানি ‘ নবি কাকা ’ নামের একজন প্রতিদিন বিকালে পড়তো মাঠে স্বঘোষিত রেফারি,0
5126,বাসায় শক্ত ক্যালেন্ডার পেপার কেটে বানানো লাল কার্ড হলুদ কার্ড থাকতো পকেটে “ সবুজ কার্ডের প্রচলনও খেলায় ”,0
5127,খেলার মাঝখানে হাঁপাতে হাঁপাতে সবুজ কার্ড খাওয়া মানে ‘ ভালো খেলছো ভবিষ্যৎ ভালো ’,0
5128,সবুজ কার্ড খেয়ে ঘামতে ঘামতে হাফপ্যান্টের নিয়ার বাঁধতে বাঁধতে দিতাম দৌড়,0
5129,লাল দীঘির মাঠ ২১ বছর কার সেদিন শুনলাম নবি কাকা ময়মনসিংহে কালোহলুদ রঙের বেবি টেক্সি চালায়,0
5130,আমলা চাচা আপনারাই নবিকাকাদের হারানোর,0
5131,সময় নবি কাকা গল্প বলতেন স্টেডিয়ামে মোহামেডানের জার্সি ভুলে আবাহনীর গ্যালারিতে যেয়ে পড়েছিলেন,0
5132,জার্সি খুলে লোমশ খালি গায়ে পুরো খেলাটা হয়েছিল যুক্তি ছিলো “ লজ্জা বড় মাইর বড় ”,0
5133,সময়ে হাসতে হাসতে আমরাও স্বপ্ন দেখতাম একদিন জাতীয় টিমের সকাল বিকাল ভাত খাওয়া রক্ষণভাগের খেলোয়াড়দের লাথি খেয়ে স্পেন ইটালির মাখন খাওয়া সুন্দর প্লেয়াররা পড়িমড়ি পালাবে,0
5134,স্বপ্ন দেখতাম কায়সার হামিদ নড়তে নড়তে দৌড়াতে দৌড়াতে আস্তে আস্তে স্পীড বাড়িয়ে দিয়ে গোলপোস্টের জাল ফেড়েঁ বিশ্বকাপের মাঠে দাঁড়াবে,0
5135,প্লেয়ারের নাম পড়ছে সাব্বির জনি জুয়েল রানা মাসুদ রানা রুপু মোনেম মুন্না আসলাম ভাগে রক্ষণভাগে আক্রমণভাগে মিডফিল্ডে খেলতো পড়ছে,0
5136,পড়বেই কেমনে বল যেদিকে থাকতো এলাকা ছেড়ে ১১ সেদিকেই থাকতো,0
5137,নামই ফুটবল প্রেম,0
5138,নদীমাতৃক দেশ হওয়ার দেশ ফুটবলমাতৃক দেশ,0
5139,আজকেই বল গলিতে নেমে লুঙ্গি পরা কারো বলটা এগিয়ে দিলেও দেখবেন ড্রিব্লিং দেখাবে,0
5140,দেশে পতাকা উড়ানো রায় মানায়,0
5141,‘ অস্ত্র জমা দিসি ট্রেনিং জমা দেই ’ পতাকাটা হয়ত সরালেন,0
5142,প্রেমটা,0
5143,চাচা,0
5144,রাস্তায় পানি জমে অবস্থায় দেখেন ক্যামেরা চোখে দিয়ে তাকিয়ে মানে শিওর গর্ত,0
5145,সাথে সাথে ফ্রিজ হয়ে যাবেন,0
5146,শুক্রবার হাতিরপুলের মোড়ে এরকম এক বর্বরের সন্ধান পেলাম,0
5147,ফুটপাত দিয়ে প্যান্ট উঠিয়ে আস্তে আস্তে পা ফেলে হাঁটছি দেখি এরকম একজন রিকশার ক্যামেরা তাক,0
5148,সাথেসাথে হাঁটা থামিয়ে হাত নাড়ালাম,0
5149,হাত নাড়িয়ে ‘ আগান আগান ’,0
5150,হাত নেড়ে বললাম “ আপনে আগান ”,0
5151,ক্যামেরা চোখ সরিয়ে নিলো,0
5152,আশেপাশের সবাইকে বললাম এক পাও আগাবেন ফাঁদ পেতে পড়ে যাওয়ার ছবি তুলবে,0
5153,ভিড়ের মাঝ জিলাপির প্যাকেট হাতে একজন উঠলো হুমুন্দির পুতেরে চুবানো ফরজে কেফায়া ব্রাদার আপনে জিলাপির প্যাকেটটা ধরেন দৌড়ে যেয়ে তারে কলার আসি,0
5154,কোনরূপ উস্কানি দিয়ে বিড়বিড় বললাম রোজার মাসে ফরজে কেফায়া আদায়ে ৭০ গুণ বেশী সওয়াব,0
5155,জিলাপির প্যাকেট দাঁড়িয়ে আছি,0
5156,হাতিরপুলের মোড়ে এতো অপূর্ব দৃশ্য দেখিনি,0
5157,ক্যামেরাওয়ালা রিকশা নেমে পা এলোপাথাড়ি ফেলে ভাগছে পিছে এক সাফারি পরা লোক ইফতারে জিলাপি খাওয়া ফরয পানিতে চুবানো দৌড় থামাচ্ছে,0
5158,দেখি জিতে,0
5159,সিটিজেনস জার্নালিজম,0
5160,সিটিজেন,0
5161,রেস্টুরেন্টে বুফে ইফতার নেয়ার লাইনে দাঁড়িয়ে আছি,0
5162,সামনের সিল্কের পাঞ্জাবী পরা ভদ্রলোক ব্যাল্যান্স হাতে প্লেট পাহাড় সমান খাবার হাতের মাঝেই কসরত একটা হালিমের বাটি লাইন বের,0
5163,সময় এরকম কেইস দেখলে রাগ লাগত হতো একটু মজা উচ্চস্বরে লাইনে দাঁড়িয়ে মানুষদের বলি “ রেস্টুরেন্টের সার্ভিস ‘ মোবাইল বুফে ’ এখান নেন সবাই চমৎকার উদ্যোগ ”,0
5164,কেনও জানি রাগ লাগছিলো উনার,0
5165,লাইন বের হয়েই মায়া মায়া চেহারা তাকিয়ে,0
5166,বললাম “ ভাই ”,0
5167,‘ ভাইয়া হালিমের বাটিতে চামুচ ভুলে গেছি একটু চামুচটা উঠায়ে দিবেন ’,0
5168,,0
5169,হচ্ছিল চান্সে গাল একটু টেনে দেই,0
5170,কিউটট একটা মানুষ,0
5171,হয়ত গত সেহেরি খেতেই পারেনি কাল ইফতারে পেট ভরে খেতেও পারবে,0
5172,কখনই এরকম দৃশ্য দেখলে রাগ দেখাতেই একটা সিদ্ধান্তে পৌঁছে যাবেন আমিআপনি হয়ত জানিই কিসের ভিতর দিয়ে,0
5173,হয়তো ধারনা ভুল ভদ্রলোকের ব্যাপারটা জানি পারছি,0
5174,পারছি উঠিয়ে এনেছি রাস্তা পেট ভরে ইফতার খাওয়ানোর,0
5175,চোখের তাকালে বুঝা আজকে বাসায় যেয়ে মেয়েদের গল্প দিবে তসলিমা জুলেখা জানিস হালিমের ডাইল কম মাংস বেশী জিলাপিগুলোন সুতার মতোখেজুরে বীচি দাড়া একদিন পারলে যাবো তোদেরকেও ”,0
5176,মেয়েরাও বড় বড় বাপের কথা শুনবে নিজেরা পারেনি একটুও আফসোস,0
5177,শিওর বাপের চোখের তাকিয়ে বাপের কথা শুনেই মেয়েদের পেট ভরে,0
5178,কারণপৃথিবীর রুটিনে,0
5179,ট্রাই দেখুন,0
5180,,0
5181,রেস্টুরেন্টগুলো হয়ত ইফতারে ‘ বাই ওয়ান গেট ওয়ান ফ্রি ’ কারনেই দিচ্ছে সাথে একজনকে সচরাচর হয়ত পারবে,0
5182,বাসার দারোয়ান অফিসের মধ্যবয়সী পিওনটা,0
5183,নিব বলেছিলাম দেখি গতকাল সিল্কের পাঞ্জাবী ঘামতে ঘমাতে ইফতারের উপস্থিত,0
5184,বললাম ‘ গরমে সিল্কের পাঞ্জাবী পরেছেন পিছলে পড়ে যাবেন ’,0
5185,হাসি,0
5186,হাসি ইফতারের শেষ,0
5187,শিওর ৩০,0
5188,ট্রাই দেখেন,0
5189,ট্রাষ্ট মি এটার অভিজ্ঞতা ইজ প্রাইসলেস,0
5190,জন্যও জন্যও,0
5191,সমাজের জন্যও,0
5192,প্রতিবছর হাত পেতে যাকাতের লুঙ্গি নেয়া বারেক মিয়াকে গতবছর ভিড়ের মাঝ চ্যাংদোলা সাইডে যেয়ে “ একটা সব্জির দোকান দেয়া পারবা চালাতে ”,0
5193,লুঙ্গিতে চোখ মুছতে মুছতে ‘ দিয়াই দেখেন ’,0
5194,পুরানো লুঙ্গি দোকানটা বছর চালিয়েছে,0
5195,গতপরশু মাথায় সবজি অফিসের কাঁচের দরজা ঠেলে ঢুকল,0
5196,বললাম “ ব্যবসা এতো খারাপ অফিসের ভিতরে বেচাকেনা দিসো ভাগো ”,0
5197,দাঁত বের ‘ প্রপিটের টাকা এগুলা আনিয়াছি ’,0
5198,মুখের শুদ্ধ ভাষা যতটানা অবাক বেশী অবাক কনফিডেন্স,0
5199,প্রতিমাসে ১৫ টাকা আয় মেয়ের পড়াশোনার খরচ চালাচ্ছে এমনকি গতমাসে একজোড়া স্বর্ণের কানের দুলও কিনে দিয়েছে মেয়েকে,0
5200,ওদিকে আব্দুল লতিফ গতবছর ‘ সক্ষম ’ প্রকল্পের ফলের ব্যবসা ইতিমধ্যে টাকা জমিয়ে দুইটি খাসি কিনেছেন ঘরে টিন লাগিয়েছেন,0
5201,বললাম “ লতিফ মিয়া খালি হাতে এসেছেন টা ছাগল আনতে পারতেন সাথে ”,0
5202,নড়তে নড়তে হাসি দিলো লুঙ্গির গিট্টূ ঢিলা হয়ে,0
5203,‘ ছাগল চাই লুঙ্গি সামলাও ’ বিদায় করলাম,0
5204,এরকম কেইস কতগুলো জানেন গুনে গুনে ৮২ টা,0
5205,বিভিন্য মানুষের যাকাতের টাকা দিয়ে ৮২ স্বাবলম্বী হয়েছে গতরোজার,0
5206,একজনও ড্রপ আউট ভেবেছিলাম মাঝে ঝড়ে পড়বে,0
5207,গত বছরে কঠোর মনিটরিং হয়েছে প্রত্যেককে মাশাল্লাহ একজনও পাওয়া রিকশা গরু সেলাই মেশিন বিক্রি ভেগে যায়নি,0
5208,ভাবতেই অবাক লাগে একটা সিম্পল স্ট্যাটাস একটা সিম্পল কনসেপ্ট সাথে ডেডিকেটেড ছেলে মেয়ের প্ল্যানিং সুন্দর ৮২ পায়ে দাঁড়াতে সাহায্য ফেললো,0
5209,পোস্ট অপারেটিভ প্ল্যানিং অবশ্যই লেগেছে প্রতিটা কেইস বিজনেস প্ল্যান বানানো হয়েছে রহিমকে সব্জির দোকান দিলে সকালে সবজি কোথা কিনবে স্বপ্ন আগোরা সবঞ্জি কিনে ভ্যানে বেচবে কতোটুকু পরিমাণ কিনবে সবজি পেরিশেবল গুডস পচে যায় কম দামে পাইকারি দরে সস্তা লাউ পেলেই ট্রাক লাউ কিনে ফেলবে এরকম প্রতিটা বিজনেসের খুঁটিনাটি গুছিয়ে দেয়া হয়েছিল,0
5210,পিছে বাংলাদেশের মেধাবী তরুনদের ইনপুট,0
5211,আজকে দেখেন ৮২ টা ফ্যামিলি গতবছরের আগের বছরেও যাকাত নিত হয়ত সামনের বছর নিজেরাই যাকত দেয়ার প্রিপারেশন নিচ্ছে,0
5212,যাকাতের কনসেপ্টটাই এরকম “ একটা সামনের বছর যাকাত নেয়ার অবস্থায় স্বাবলম্বী ”,0
5213,খলিফা উমার রাঃ আমলে যাকাত ব্যবস্থা এতো সুন্দর সারা ঘুরেও যাকাত দেয়ার লোক খুঁজে পাওয়া যেত শেষমেশ যাকাত দেয়ার লোক পেয়ে আফ্রিকা মহাদেশে যেয়ে যাকাত দেয়ার নির্দেশ দিয়েছিলেন আম্মা কিনা ১৯ বছর যাকাত দেয়ার কিশোরগঞ্জের করিমগঞ্জেই আটকায়,0
5214,প্রতিবছর মানুষের লিস্ট নিউমার্কেট শাড়ি লুঙ্গি কিনে এনে দাও মামলা শেষ,0
5215,‘ বছরে খরচ ’ সেটার মামলা হয়ত শেষ বাট যাকাতের উদ্দেশ্যটা,0
5216,চাইলে টিমের সাথে বসতে,0
5217,“ সক্ষম ” নামের প্রজেক্টের হান্টিং নম্বর,0
5218,ব্যস্ত থাকলে দরকারে টিম বাসায় বুঝিয়ে দিয়ে অপশনস,0
5219,ভালো লাগলে সাথে থাকলেন ভালো থাকলে নিউমার্কেট আছেই,0
5220,একদিনে পরিবর্তন আসবে ঘরে পরিবর্তন আনতেই লেগেছে ৩৭ বছর,0
5221,বাট থাকলে হতো,0
5222,এভাবেই প্রত্যকে সার্কেল গলি মহল্লা পাড়া জেলাতে একজনকে দাঁড়িয়ে ‘ ইটস রং ইউ ডুইং ইট রং ’,0
5223,তাহলেই চেইঞ্জ আসা,0
5224,আম্মা মরিচ আদারসুন ডিম দিয়ে এক ধরনের টিফিন বানাতে পারত সেটার নাম ভাতভাঁজি,0
5225,ব্যাপারটা কিছুটা হলুদ হলুদ ফ্রাইড রাইস,0
5226,৯০ দশকের আম্মারাই বানাতে পারত,0
5227,আল্লাহ্‌র ৩৬৫ টা স্কুলে টিফিন হিসেবে থাকত,0
5228,ঝড় ভূমিকম্প এরশাদ সরকারের পতন স্কুলে টিফিন বক্সে থাকবেই,0
5229,খাওয়ার কুলি দাঁতে হলুদ হলুদ ভাত লেগে থাকত,0
5230,কেজুয়াল কুলি কুচু কুচু কুচু কুলকুচি লাগতো,0
5231,টিফিন পিরিওডের পরের ক্লাসের নীরবতা ভেঙ্গে হলুদঢেঁকুরের বিষয়টা আছেই,0
5232,একদিন বাসায় আম্মার চোখের তাকিয়ে দিলাম ‘ আম্মু স্কুলে ভাতের আইটেম নিষেধ জানি এক নিয়ম করসে স্কুল ’,0
5233,পরের আম্মা স্কুলে হাজির,0
5234,ডাকা হেড মাস্টারের রুমে,0
5235,স্যার স্যারের চেয়ারে আম্মা সামনের চেয়ারে দুইজনের মাঝের টেবিলের ইগলুর বক্সে হলুদ ভাতভাজি,0
5236,স্যার বেতের বাড়ি “ তুই দেখি জগদীশ চন্দ্র বসুর কল্পবিজ্ঞান রচয়িতা হয়ে গেসস নিয়ম বানাস ’,0
5237,মারটা খেলেও সেদিন সবচেয়ে বেশী কষ্ট পেয়েছিল আম্মা,0
5238,ভাতভাজি দেয়া বন্ধ দিলো,0
5239,রুটি ভাঁজি দিতো রুটিতে জেলি লাগিয়ে দিত,0
5240,ভাত ভাঁজি দিতো,0
5241,স্কুল শেষ কলেজেও দিলো ইউনিভার্সিটিতেও,0
5242,এমবিএ ইংল্যান্ডে গেলাম একটা বছর টিফিনে ব্রেড বাটার কুকিস খেয়ে ছিলাম,0
5243,প্রতিদিন ক্লাস শেষে রুমে ভাত ভাঁজি বানানোর করতাম,0
5244,কাঁদতে কাঁদতে যেটা বানাতাম খেতাম,0
5245,ইংল্যান্ডে একদিন হুট ইমেইল পেলাম আম্মার,0
5246,ছোটভাই আম্মাকে ইমেইল খুলে দিয়েছে,0
5247,ইমেইল কান্না থামে,0
5248,আম্মাকে লেখলাম,0
5249,রিপ্লাই পেলাম,0
5250,আম্মার সাথে শেষ ইমেইল,0
5251,ওয়েট আম্মা বেঁচে ইমেইলের পাসওয়ার্ড হারিয়ে ফেলেছে ইমেইলে আলাপ হয়নি,0
5252,যতদিন বেঁচে উনার বানানো খাবার হাসি মুখে খেয়ে যাব,0
5253,ট্রাস্ট মি সুখি জীবনের পাসওয়ার্ড,0
5254,,0
5255,আব্বা ভাত খেতে বসলে দাদীর হাতের রান্নার কথা “ আগের দিনের রান্নার টেস্টই আলাদা আম্মা সুন্দর আলুর ডাল রান্না পারত তোমরা পারো ”,0
5256,আম্মা ‘ শুনো আম্মাও সুন্দর ডিমের কর্মা রান্না পারত পারবে মায়ের রান্নাই সন্তানের ভালো ’,0
5257,বাট বুঝতে কিছুটা সময়,0
5258,সেদিন স্কুলে নামিয়ে দেয়ার সময় ছোট মেয়ে ফিসফিস বলছে ‘ মাম্মি টিফিন দেয় ইয়াক্কি ’,0
5259,বললাম “ দে দেখি খেয়ে কেমন ইয়াক্কি ”,0
5260,টিফিন বক্স খুলে রুটি জাতীয় একটা আঙ্গুলে হাতে দিয়ে খালি বক্স ব্যাগে ঢুকাতে ঢুকাতে “ স্কুলে রুটি মুটি আনা ব্যান দিলেই ”,0
5261,মুচকি হাসি,0
5262,পাসওয়ার্ড জানার বয়স হয়নি তোদের,0
5263,সেদিন দেখলাম একটা লেখা “ জাতি চুষে খাওয়া চকলেট কচকচ করিয়া চাবাইয়া খায় জাতির ধৈর্য কম স্বাভাবিক ”,0
5264,স্যাটেলাইট উৎক্ষেপণ কোর্টে মামলা করেনি বুঝলাম,0
5265,সহজেই ‘ স্যাটেলাইট নামিয়ে আনা অবৈধ ঘোষণা হবেনা ’ মর্মে রুল জারি হয়ে পারত,0
5266,হোম পেইজে ৩০০০ টাকা দিয়ে যেত হিসাব দিচ্ছে,0
5267,একটা হিসাব আমিও দেই স্যাটেলাইটের বদৌলতে হোম পেইজে স্যাটেলাইট বিজ্ঞানিদের ছড়াছড়ি একজন বলছে ‘ ৯০ ডিগ্রীতে উড়ল ফ্লোরিডা দেশী ফ্লাইট এমনে খাড়াভাবে উঠে দেশে আসে সাম থিং ইজ রং শিওর উদ্দেশ্যে গেসে রকেটের মাথার এইমই হয়নি আইবো কেমনে ’,0
5268,জাতির মাথায় এরোনটিক্যাল ইঞ্জিনিয়ারিং জ্ঞান বিল্ট ইন গত পরশুদিনের আগের পর্যন্তও জানতাম,0
5269,পাত্র,0
5270,হোম পেইজ এরোনটিক্যাল ইঞ্জিনিয়ারিং এক্সপার্ট,0
5271,ওহ শিট বিয়া ফাইনাল নেন আগাম কবুল,0
5272,ভাবতেই অবাক লাগছে,0
5273,বাইরের দেশে স্পেস ইঞ্জিনিয়ারিং পড়তে কোটির খরচ,0
5274,হিসেবে ৩০০০ টাকা দিয়ে ৩০ হাজারের বেশী পটেনশিয়াল এস্ট্রনট পেয়ে গেলাম,0
5275,দশ গুণ মুনাফা হিউম্যান রিসোর্সেই,0
5276,আজকে সকালে চায়ের দোকানে একজন বলছে “ আসল খবর জানেনই রকেটে সালমান এফ রহমান গেসে আকাশে ”,0
5277,‘ ’,0
5278,“ হু ”,0
5279,‘ ’,0
5280,“ জানি ভাসাভাসা শুনসি যেয়ে টিভি অফ দিবে একচ্ছত্র বিজনেস ”,0
5281,‘ ’,0
5282,“ জানি ভাসাভাসা শুনসি টিভির চ্যানেল চেইঞ্জ সালমান এফ রহমানের তাক রিমুট টিপা লাগবে ”,0
5283,‘ বাট আকাশে ’,0
5284,বেচারা আদা চা হাতে আকাশের উদাস ভঙ্গিতে তাকিয়ে রইলো,0
5285,চান্সে আসলাম শিওর কিছুক্ষণ থাকলে কথা বিশ্বাস ফেলতাম,0
5286,জাতি ৯০ দশকের দিকেও ছাদে ডিস এন্টেনা ভেবেছিল বৃষ্টির পানি রাখার যন্ত্র জাতি ওয়াসা নাসা কক্ষপথ অরবিট গ্যালাক্সি স্যাটেলাইট এসব আলাপ,0
5287,জাতির আপগ্রেডেশানের ইনভেস্টমেন্ট হিসেবে ৩০০০ টাকা কমই লাগে,0
5288,মাস প্যান্ট বানাতে গেলাম দর্জি মাপ নিচ্ছে এদিক ওদিক তাকাচ্ছি,0
5289,দেখলাম দর্জির দোকানে একটা চমৎকার স্যুট ঝুলছে,0
5290,ফেব্রিক কাটিং দেখেই দেখেই বুঝা যায় রুচিসম্মত মানুষের স্যুট,0
5291,গতসপ্তাহেও গেলাম দর্জির দোকানে দেখলাম ঝুলছে,0
5292,বললাম “ এতদিন ’,0
5293,‘ অর্ডার দিসিলো ডেলিভারি নেয় ’,0
5294,“ কতো ”,0
5295,‘ বছর ’,0
5296,“ আপনারা ফোন ”,0
5297,‘ ফোন বন্ধ ’,0
5298,“ ঠিকানা ”,0
5299,‘ দর্জির দোকানে বাসার ঠিকানা দেয় ’,0
5300,মনটা জানি খারাপ হয়ে গেলো,0
5301,প্রায়ই যাই দর্জির দোকানে সুটটা এসেছে,0
5302,টেইলর মাস্টার বিরক্ত ‘ হে পরিচিত জান প্লীজ সুটটা বেহুদা উনার টা স্যুট হেঙ্গারের জায়গা দখল ’,0
5303,“ উনার টা স্যুট ”,0
5304,‘ হ্যাঁ ’,0
5305,“ টা ”,0
5306,‘ পাশাপাশি টা ’,0
5307,মুগ্ধ হয়ে তাকিয়ে আছি স্যুট টার একটা ডিপ এশ একটা ডার্ক কফি কালারের আরেকটা নেভি ব্লূর ব্ল্যাক স্ট্রাইপ্স কোনটায় টু বাটন কোনটায় থ্রি,0
5308,“ দর্জিকে বললাম উনার নম্বরটা দিবেন খুঁজে বের করব ”,0
5309,নম্বরে প্রতিদিন ফোন মোবাইল বন্ধ পাই,0
5310,গ্রামীণফোনে এক বন্ধু চাকরি নম্বরটা দিয়ে বললাম ঠিকানা মেনেজ দে,0
5311,কাঁঠাল বাগানের একটা ঠিকানা পেলাম,0
5312,প্রচণ্ড এক্সাইটেড ঠিকানা পেয়ে,0
5313,এক সন্ধ্যায় যেয়ে উপস্থিত হলাম শরিফ সাহেবের ঠিকানায়,0
5314,উনার ড্রয়েং রুমে আছি চা হাতে,0
5315,ভাবি চোখ বড়বড়,0
5316,‘ শরিফ রোড এক্সিডেন্টে মারা গেছেন গতবছরের আগের বছর জানেন প্রচণ্ড গুছানো মানুষ যাবার গুছিয়ে দিয়ে ’,0
5317,মাঝপথে কথা থামিয়ে জিজ্ঞেস ‘ এসেছেন উনার অফিসের কলিগ ’,0
5318,“ ”,0
5319,‘ ’,0
5320,“ উনার টা কাপড় ”,0
5321,‘ কাপড় ’,0
5322,“ একটা ডিপ এশ একটা ডার্ক কফি কালারের আরেকটা নেভি ব্লূর ব্ল্যাক স্ট্রাইপ্স কোনটায় টু বাটন কোনটায় থ্রি ”,0
5323,মে দিবস শেষ আলহামদুলিল্লাহ্‌,0
5324,৩৬৪ ভাবলেও,0
5325,কাল টা সেমিনারে গেলাম এক সেমিনারে শিওর মন্ত্রীমহোদয় ভুলে মেদিবসের স্ক্রিপ্ট মাদিবসের স্ক্রিপ্ট এসেছেন,0
5326,চেয়েছেন জানেন,0
5327,হাততালি দিয়ে আসলাম,0
5328,শিওর হাতের মাঝে উনার মুখটা কল্পনা জোরে জোরে হাততালি দিয়েছে,0
5329,বাসায় দেখি মেদিবস উপলক্ষে স্কুল বন্ধ মেয়ে মুভি দেখছে সুপারহিরো,0
5330,দেশে মাঝে সুপারহিরোগুলোই ঘুরঘুর,0
5331,জিঞ্জিরাবাজার ধোলাইখাল ঢাকার আনাচে কতো লোহা লক্করের দোকান যেয়ে কিছুক্ষণ দাঁড়িয়ে থাকলে বুঝবেন সুপার হিরো অংশে কম,0
